176;JBR20200JBR10022;JBR;Jawa Timur;Jember;Tanggul;k176;Klatakan;68155;C;10000
177;JBR20200JBR10022;JBR;Jawa Timur;Jember;Tanggul;k177;Kramat Sukoharjo;68155;C;10000
178;JBR20200JBR10022;JBR;Jawa Timur;Jember;Tanggul;k178;Manggisan;68155;C;10000
179;JBR20200JBR10022;JBR;Jawa Timur;Jember;Tanggul;k179;Patemon;68155;C;10000
180;JBR20200JBR10022;JBR;Jawa Timur;Jember;Tanggul;k180;Selodakon;68155;C;10000
181;JBR20200JBR10022;JBR;Jawa Timur;Jember;Tanggul;k181;Tanggul Kulon;68155;C;10000
182;JBR20200JBR10022;JBR;Jawa Timur;Jember;Tanggul;k182;Tanggul Wetan;68155;C;10000
183;JBR20200JBR10023;JBR;Jawa Timur;Jember;Tempurejo;k183;Andongrejo;68173;C;10000
184;JBR20200JBR10023;JBR;Jawa Timur;Jember;Tempurejo;k184;Curahnongko;68173;C;10000
185;JBR20200JBR10023;JBR;Jawa Timur;Jember;Tempurejo;k185;Curahtakir;68173;C;10000
186;JBR20200JBR10023;JBR;Jawa Timur;Jember;Tempurejo;k186;Pondokrejo;68173;C;10000
187;JBR20200JBR10023;JBR;Jawa Timur;Jember;Tempurejo;k187;Sanenrejo;68173;C;10000
188;JBR20200JBR10023;JBR;Jawa Timur;Jember;Tempurejo;k188;Sidodadi;68173;C;10000
189;JBR20200JBR10023;JBR;Jawa Timur;Jember;Tempurejo;k189;Tempurejo;68173;C;10000
190;JBR20200JBR10023;JBR;Jawa Timur;Jember;Tempurejo;k190;Wonoasri;68173;C;10000
191;JBR20200JBR10024;JBR;Jawa Timur;Jember;Umbulsari;k191;Gadingrejo;68166;C;10000
192;JBR20200JBR10024;JBR;Jawa Timur;Jember;Umbulsari;k192;Gunungsari;68166;C;10000
193;JBR20200JBR10024;JBR;Jawa Timur;Jember;Umbulsari;k193;Mundurejo;68166;C;10000
194;JBR20200JBR10024;JBR;Jawa Timur;Jember;Umbulsari;k194;Paleran;68166;C;10000
195;JBR20200JBR10024;JBR;Jawa Timur;Jember;Umbulsari;k195;Sidorejo;68166;C;10000
196;JBR20200JBR10024;JBR;Jawa Timur;Jember;Umbulsari;k196;Sukoreno;68166;C;10000
197;JBR20200JBR10024;JBR;Jawa Timur;Jember;Umbulsari;k197;Tanjungsari;68166;C;10000
198;JBR20200JBR10024;JBR;Jawa Timur;Jember;Umbulsari;k198;Tegal Wangi;68166;C;10000
199;JBR20200JBR10024;JBR;Jawa Timur;Jember;Umbulsari;k199;Umbulrejo;68166;C;10000
200;JBR20200JBR10024;JBR;Jawa Timur;Jember;Umbulsari;k200;Umbulsari;68166;C;10000
201;JBR20200JBR10025;JBR;Jawa Timur;Jember;Wuluhan;k201;Ampel;68162;C;10000
202;JBR20200JBR10025;JBR;Jawa Timur;Jember;Wuluhan;k202;Dukuh Dempok;68162;C;10000
203;JBR20200JBR10025;JBR;Jawa Timur;Jember;Wuluhan;k203;Glundengan;68162;C;10000
204;JBR20200JBR10025;JBR;Jawa Timur;Jember;Wuluhan;k204;Kesilir;68162;C;10000
205;JBR20200JBR10025;JBR;Jawa Timur;Jember;Wuluhan;k205;Lojejer;68162;C;10000
206;JBR20200JBR10025;JBR;Jawa Timur;Jember;Wuluhan;k206;Tamansari;68162;C;10000
207;JBR20200JBR10025;JBR;Jawa Timur;Jember;Wuluhan;k207;Tanjung Rejo;68162;C;10000
208;JBR20200JBR10026;JBR;Jawa Timur;Jember;Ajung;k208;Ajung;68175;C;10000
209;JBR20200JBR10026;JBR;Jawa Timur;Jember;Ajung;k209;Klompangan;68175;C;10000
210;JBR20200JBR10026;JBR;Jawa Timur;Jember;Ajung;k210;Mangaran;68175;C;10000
211;JBR20200JBR10026;JBR;Jawa Timur;Jember;Ajung;k211;Pancakarya;68175;C;10000
212;JBR20200JBR10026;JBR;Jawa Timur;Jember;Ajung;k212;Rowo Indah;68175;C;10000
213;JBR20200JBR10026;JBR;Jawa Timur;Jember;Ajung;k213;Sukamakmur;68175;C;10000
214;JBR20200JBR10026;JBR;Jawa Timur;Jember;Ajung;k214;Wirowongso;68175;C;10000
215;JBR20200JBR10027;JBR;Jawa Timur;Jember;Jombang;k215;Jombang;68168;C;10000
216;JBR20200JBR10027;JBR;Jawa Timur;Jember;Jombang;k216;Keting;68168;C;10000
217;JBR20200JBR10027;JBR;Jawa Timur;Jember;Jombang;k217;Ngampelrejo;68168;C;10000
218;JBR20200JBR10027;JBR;Jawa Timur;Jember;Jombang;k218;Padomasan;68168;C;10000
219;JBR20200JBR10027;JBR;Jawa Timur;Jember;Jombang;k219;Sarimulyo;68168;C;10000
220;JBR20200JBR10027;JBR;Jawa Timur;Jember;Jombang;k220;Wringin Agung;68168;C;10000
221;JBR20200JBR10028;JBR;Jawa Timur;Jember;Kaliwates;k221;Jember Kidul;68131;A;8000
222;JBR20200JBR10028;JBR;Jawa Timur;Jember;Kaliwates;k222;Kaliwates;68133;A;8000
223;JBR20200JBR10028;JBR;Jawa Timur;Jember;Kaliwates;k223;Kebon Agung;68137;A;8000
224;JBR20200JBR10028;JBR;Jawa Timur;Jember;Kaliwates;k224;Kepatihan;68137;A;8000
225;JBR20200JBR10028;JBR;Jawa Timur;Jember;Kaliwates;k225;Mangli;68136;A;8000
226;JBR20200JBR10028;JBR;Jawa Timur;Jember;Kaliwates;k226;Sempusari;68135;A;8000
227;JBR20200JBR10028;JBR;Jawa Timur;Jember;Kaliwates;k227;Tegal Besar;68132;A;8000
228;JBR20200JBR10029;JBR;Jawa Timur;Jember;Patrang;k228;Banjar Sengon;68118;A;8000
229;JBR20200JBR10029;JBR;Jawa Timur;Jember;Patrang;k229;Baratan;68112;A;8000
230;JBR20200JBR10029;JBR;Jawa Timur;Jember;Patrang;k230;Bintoro;68113;A;8000
231;JBR20200JBR10029;JBR;Jawa Timur;Jember;Patrang;k231;Gebang;68117;A;8000
232;JBR20200JBR10029;JBR;Jawa Timur;Jember;Patrang;k232;Jember Lor;68118;A;8000
233;JBR20200JBR10029;JBR;Jawa Timur;Jember;Patrang;k233;Jumerto;68114;A;8000
234;JBR20200JBR10029;JBR;Jawa Timur;Jember;Patrang;k234;Patrang;68111;A;8000
235;JBR20200JBR10029;JBR;Jawa Timur;Jember;Patrang;k235;Slawu;68116;A;8000
236;JBR20200JBR10030;JBR;Jawa Timur;Jember;Semboro;k236;Pondok Dalem;68157;C;10000
237;JBR20200JBR10030;JBR;Jawa Timur;Jember;Semboro;k237;Pondok Joyo;68157;C;10000
238;JBR20200JBR10030;JBR;Jawa Timur;Jember;Semboro;k238;Rejo Agung;68157;C;10000
239;JBR20200JBR10030;JBR;Jawa Timur;Jember;Semboro;k239;Semboro;68157;C;10000
240;JBR20200JBR10030;JBR;Jawa Timur;Jember;Semboro;k240;Sidomekar;68157;C;10000
241;JBR20200JBR10030;JBR;Jawa Timur;Jember;Semboro;k241;Sidomulyo;68157;C;10000
242;JBR20200JBR10031;JBR;Jawa Timur;Jember;Sumber Sari;k242;Antirogo;68125;A;8000
243;JBR20200JBR10031;JBR;Jawa Timur;Jember;Sumber Sari;k243;Karangrejo;68124;A;8000
244;JBR20200JBR10031;JBR;Jawa Timur;Jember;Sumber Sari;k244;Kebonsari;68122;A;8000
